"assoc_ID","pub_count","first_pub_date","pub_date"
39963,1,"2019-06-07","2019-06-07"
195676,2,"2011-03-06","2013-11-21"
121353,1,"2021-02-03","2021-02-03"
120073,1,"2021-02-03","2021-02-03"
41720,1,"2017-07-17","2017-07-17"
30409,2,"2013-09-17","2016-11-29"
247546,1,"2015-07-20","2015-07-20"
252243,2,"2012-11-01","2015-07-20"
120680,1,"2020-05-29","2020-05-29"
82920,1,"2010-11-21","2010-11-21"
236877,1,"2021-04-22","2021-04-22"
113596,1,"2020-05-06","2020-05-06"
53927,1,"2018-10-08","2018-10-08"
20157,1,"2017-10-23","2017-10-23"
2073,1,"2017-10-23","2017-10-23"
121818,1,"2020-06-08","2020-06-08"
208955,1,"2018-09-11","2018-09-11"
223793,1,"2019-05-14","2019-05-14"
226905,1,"2021-01-25","2021-01-25"
159783,1,"2021-06-14","2021-06-14"
79145,1,"2018-06-11","2018-06-11"
107580,1,"2020-04-15","2020-04-15"
16031,1,"2017-10-23","2017-10-23"
227271,1,"2018-03-21","2018-03-21"
121340,1,"2021-02-03","2021-02-03"
80206,1,"2011-08-11","2011-08-11"
37963,1,"2019-09-16","2019-09-16"
227872,1,"2020-12-03","2020-12-03"
11865,3,"2013-04-01","2017-10-23"
37964,1,"2019-09-16","2019-09-16"
62276,1,"2019-05-01","2019-05-01"
131661,1,"2018-04-09","2018-04-09"
53928,1,"2018-10-08","2018-10-08"
2566,1,"2012-09-01","2012-09-01"
98560,1,"2013-08-25","2013-08-25"
207705,1,"2018-10-03","2018-10-03"
205613,1,"2018-02-26","2018-02-26"
2033,1,"2017-10-23","2017-10-23"
198354,1,"2014-06-11","2014-06-11"
121765,1,"2020-06-08","2020-06-08"
113598,1,"2020-05-06","2020-05-06"
219199,1,"2019-02-04","2019-02-04"
196162,2,"2010-10-24","2013-10-24"
204760,2,"2018-02-26","2018-02-26"
107809,2,"2020-01-20","2020-04-15"
227873,1,"2020-12-03","2020-12-03"
199263,1,"2014-11-19","2014-11-19"
228695,1,"2021-02-03","2021-02-03"
222439,1,"2019-05-14","2019-05-14"
59686,1,"2019-12-11","2019-12-11"
82421,1,"2008-11-16","2008-11-16"
77608,1,"2018-07-16","2018-07-16"
107581,4,"2019-03-28","2020-04-15"
21820,2,"2012-11-01","2012-11-01"
252219,1,"2015-07-20","2015-07-20"
304359,1,"2015-07-20","2015-07-20"
82992,1,"2010-11-21","2010-11-21"
73768,1,"2018-10-08","2018-10-08"
298846,1,"2011-12-11","2011-12-11"
113599,1,"2020-05-06","2020-05-06"
121766,1,"2020-06-08","2020-06-08"
78692,2,"2009-09-20","2018-06-11"
122766,1,"2021-01-04","2021-01-04"
161082,1,"2021-07-21","2021-07-21"
161083,1,"2021-07-21","2021-07-21"
120653,1,"2020-06-08","2020-06-08"
134597,1,"2020-06-08","2020-06-08"
9837,1,"2017-06-12","2017-06-12"
111901,1,"2019-01-14","2019-01-14"
121383,1,"2021-02-03","2021-02-03"
119749,1,"2019-04-01","2019-04-01"
219591,1,"2019-01-21","2019-01-21"
170556,1,"2021-03-09","2021-03-09"
136675,2,"2017-07-17","2017-07-17"
103400,2,"2014-05-18","2016-03-08"
120687,1,"2020-05-29","2020-05-29"
120681,1,"2020-05-29","2020-05-29"
223826,1,"2019-05-14","2019-05-14"
78881,2,"2012-10-12","2018-06-11"
79170,1,"2018-06-11","2018-06-11"
107810,1,"2020-04-15","2020-04-15"
10846,3,"2013-04-01","2017-10-23"
236878,1,"2021-04-22","2021-04-22"
130292,1,"2019-03-12","2019-03-12"
163917,1,"2021-05-28","2021-05-28"
130286,1,"2019-03-12","2019-03-12"
163912,1,"2021-05-28","2021-05-28"
130283,2,"2019-03-12","2019-03-12"
163907,1,"2021-05-28","2021-05-28"
130375,2,"2019-03-12","2019-03-12"
130277,2,"2019-03-12","2019-03-12"
130295,2,"2019-03-12","2019-03-12"
163911,1,"2021-05-28","2021-05-28"
130376,2,"2019-03-12","2019-03-12"
130294,3,"2019-01-12","2019-03-12"
130298,1,"2019-03-12","2019-03-12"
101859,1,"2017-02-06","2017-02-06"
101861,1,"2017-02-06","2017-02-06"
101862,1,"2017-02-06","2017-02-06"
130284,1,"2019-03-12","2019-03-12"
79361,1,"2009-09-06","2009-09-06"
163908,1,"2021-05-28","2021-05-28"
210358,1,"2019-01-12","2019-01-12"
130281,1,"2019-03-12","2019-03-12"
210359,1,"2019-01-12","2019-01-12"
210360,1,"2019-01-12","2019-01-12"
130279,2,"2019-03-12","2019-03-12"
120682,1,"2020-05-29","2020-05-29"
163904,2,"2019-01-12","2021-05-28"
130278,2,"2019-03-12","2019-03-12"
210355,1,"2019-01-12","2019-01-12"
73770,1,"2018-10-08","2018-10-08"
38198,4,"2019-03-12","2019-08-13"
121367,1,"2021-02-03","2021-02-03"
214456,1,"2020-09-28","2020-09-28"
130276,3,"2019-01-12","2019-03-12"
41721,1,"2017-07-17","2017-07-17"
120075,1,"2021-02-03","2021-02-03"
101863,1,"2017-02-06","2017-02-06"
83115,1,"2013-03-03","2013-03-03"
178337,1,"2020-10-19","2020-10-19"
130282,1,"2019-03-12","2019-03-12"
130297,2,"2019-03-12","2019-03-12"
130290,1,"2019-03-12","2019-03-12"
130293,2,"2019-03-12","2019-03-12"
73771,1,"2018-10-08","2018-10-08"
218360,1,"2019-02-04","2019-02-04"
73772,1,"2018-10-08","2018-10-08"
36181,1,"2017-07-17","2017-07-17"
118322,1,"2021-02-03","2021-02-03"
3507,1,"2017-03-13","2017-03-13"
227566,2,"2020-01-20","2020-01-20"
204827,1,"2018-11-30","2018-11-30"
251978,2,"2012-11-01","2015-07-20"
304114,1,"2015-07-20","2015-07-20"
196458,1,"2012-11-01","2012-11-01"
55181,1,"2019-11-11","2019-11-11"
5583,1,"2017-02-06","2017-02-06"
101011,2,"2013-06-01","2016-12-19"
79618,1,"2008-08-31","2008-08-31"
186526,1,"2009-05-10","2009-05-10"
73774,1,"2018-10-08","2018-10-08"
39920,1,"2019-06-07","2019-06-07"
204842,1,"2018-11-30","2018-11-30"
252780,1,"2015-07-20","2015-07-20"
252250,2,"2012-11-01","2015-07-20"
204825,1,"2018-11-30","2018-11-30"
82899,1,"2010-11-21","2010-11-21"
223817,1,"2019-05-14","2019-05-14"
53883,1,"2018-10-08","2018-10-08"
227874,1,"2020-12-03","2020-12-03"
80140,1,"2011-08-11","2011-08-11"
38023,1,"2019-06-07","2019-06-07"
205624,1,"2018-02-26","2018-02-26"
125694,1,"2021-01-04","2021-01-04"
122767,1,"2021-01-04","2021-01-04"
120663,1,"2020-06-08","2020-06-08"
161085,1,"2021-07-21","2021-07-21"
122768,1,"2021-01-04","2021-01-04"
78693,3,"2008-02-10","2018-06-11"
38208,1,"2019-08-13","2019-08-13"
173076,1,"2020-12-03","2020-12-03"
227875,1,"2020-12-03","2020-12-03"
301413,1,"2012-09-30","2012-09-30"
44849,1,"2018-11-29","2018-11-29"
21821,1,"2012-11-01","2012-11-01"
37037,2,"2011-07-06","2017-09-07"
204826,1,"2018-11-30","2018-11-30"
80195,1,"2011-08-11","2011-08-11"
227870,1,"2020-12-03","2020-12-03"
193380,1,"2012-06-15","2012-06-15"
193346,1,"2012-06-15","2012-06-15"
83113,2,"2010-04-12","2013-03-03"
53885,1,"2018-10-08","2018-10-08"
113594,1,"2020-05-06","2020-05-06"
53886,1,"2018-10-08","2018-10-08"
113595,1,"2020-05-06","2020-05-06"
210422,1,"2019-03-28","2019-03-28"
107579,1,"2020-04-15","2020-04-15"
227869,1,"2020-12-03","2020-12-03"
80143,1,"2011-08-11","2011-08-11"
80189,1,"2011-08-11","2011-08-11"
197051,1,"2014-02-10","2014-02-10"
127746,1,"2018-06-11","2018-06-11"
219576,1,"2019-01-21","2019-01-21"
82597,1,"2008-11-09","2008-11-09"
6699,1,"2016-05-16","2016-05-16"
11868,3,"2013-04-01","2017-10-23"
111201,1,"2020-04-15","2020-04-15"
35691,2,"2017-11-01","2017-11-01"
210102,1,"2018-07-30","2018-07-30"
6705,1,"2016-05-16","2016-05-16"
193153,1,"2012-04-06","2012-04-06"
36183,1,"2017-07-17","2017-07-17"
121338,1,"2021-02-03","2021-02-03"
68002,1,"2020-01-09","2020-01-09"
180897,2,"2011-01-14","2011-01-14"
195681,1,"2013-11-21","2013-11-21"
30405,1,"2016-11-29","2016-11-29"
82634,2,"2007-07-18","2011-03-06"
193190,1,"2011-05-29","2011-05-29"
304799,1,"2010-05-02","2010-05-02"
118252,1,"2020-06-08","2020-06-08"
7886,2,"2017-04-17","2017-04-17"
89458,1,"2018-06-11","2018-06-11"
210132,1,"2018-07-30","2018-07-30"
120655,1,"2020-06-08","2020-06-08"
193147,1,"2012-04-06","2012-04-06"
80742,2,"2007-06-06","2007-06-07"
196428,1,"2012-11-01","2012-11-01"
211990,1,"2017-07-17","2017-07-17"
79746,2,"2007-06-07","2008-09-14"
165079,1,"2020-10-26","2020-10-26"
38015,1,"2019-06-07","2019-06-07"
154041,1,"2012-12-01","2012-12-01"
6702,1,"2016-05-16","2016-05-16"
154045,1,"2012-12-01","2012-12-01"
280271,1,"2007-06-06","2007-06-06"
82973,1,"2010-11-21","2010-11-21"
21229,2,"2009-11-01","2015-10-26"
77877,1,"2015-09-11","2015-09-11"
99853,3,"2010-05-09","2013-12-25"
16033,3,"2013-04-01","2017-10-23"
29430,1,"2016-06-20","2016-06-20"
293538,2,"2013-06-23","2013-06-23"
29465,1,"2016-06-20","2016-06-20"
210108,1,"2018-07-30","2018-07-30"
89633,1,"2018-06-11","2018-06-11"
227243,1,"2020-12-03","2020-12-03"
228677,1,"2021-02-03","2021-02-03"
80132,1,"2011-08-11","2011-08-11"
183612,1,"2009-06-14","2009-06-14"
99907,1,"2013-12-25","2013-12-25"
67958,1,"2018-10-08","2018-10-08"
20145,1,"2017-10-23","2017-10-23"
85641,1,"2015-04-09","2015-04-09"
249588,1,"2017-09-26","2017-09-26"
250833,1,"2015-07-20","2015-07-20"
196429,1,"2012-11-01","2012-11-01"
82434,1,"2008-03-30","2008-03-30"
67959,1,"2018-10-08","2018-10-08"
16532,3,"2013-04-01","2017-10-23"
227624,2,"2020-01-20","2020-01-20"
21839,2,"2012-11-01","2012-11-01"
303733,1,"2015-07-20","2015-07-20"
114469,1,"2019-02-25","2019-02-25"
11884,2,"2015-04-01","2017-10-23"
178033,1,"2021-04-08","2021-04-08"
210121,1,"2018-07-30","2018-07-30"
210134,2,"2018-06-11","2018-07-30"
16032,2,"2015-04-01","2017-10-23"
206480,1,"2018-02-26","2018-02-26"
111206,1,"2020-04-15","2020-04-15"
29454,1,"2016-06-20","2016-06-20"
78885,2,"2014-09-14","2018-06-11"
38013,1,"2019-06-07","2019-06-07"
67961,1,"2018-10-08","2018-10-08"
121358,1,"2021-02-03","2021-02-03"
36144,1,"2017-07-17","2017-07-17"
52936,1,"2019-10-17","2019-10-17"
215243,1,"2019-03-28","2019-03-28"
21843,1,"2012-11-01","2012-11-01"
215244,1,"2019-03-28","2019-03-28"
52915,3,"2019-03-28","2019-10-17"
111193,4,"2019-03-28","2020-04-15"
178684,1,"2020-10-15","2020-10-15"
53317,1,"2019-10-17","2019-10-17"
85672,1,"2015-04-09","2015-04-09"
180215,1,"2009-01-25","2009-01-25"
279004,1,"2010-10-17","2010-10-17"
98087,1,"2015-01-08","2015-01-08"
23328,1,"2015-04-23","2015-04-23"
85643,1,"2015-04-09","2015-04-09"
85644,1,"2015-04-09","2015-04-09"
52946,1,"2019-10-17","2019-10-17"
52914,1,"2019-10-17","2019-10-17"
165080,1,"2020-10-26","2020-10-26"
303973,1,"2016-01-28","2016-01-28"
36184,1,"2017-07-17","2017-07-17"
210097,1,"2018-07-30","2018-07-30"
298565,1,"2011-09-10","2011-09-10"
30406,1,"2016-11-29","2016-11-29"
121345,1,"2021-02-03","2021-02-03"
210123,1,"2018-07-30","2018-07-30"
189722,1,"2012-04-29","2012-04-29"
22668,1,"2010-02-21","2010-02-21"
264169,1,"2017-04-17","2017-04-17"
91053,1,"2018-01-04","2018-01-04"
78682,2,"2013-04-01","2018-06-11"
210110,3,"2017-04-17","2018-07-30"
84854,1,"2016-08-25","2016-08-25"
39964,1,"2019-06-07","2019-06-07"
42314,2,"2014-07-27","2017-09-11"
2044,1,"2017-10-23","2017-10-23"
120648,2,"2019-08-05","2020-06-08"
178034,1,"2021-04-08","2021-04-08"
25105,1,"2015-06-22","2015-06-22"
3082,1,"2016-05-16","2016-05-16"
82900,1,"2010-11-21","2010-11-21"
21844,1,"2012-11-01","2012-11-01"
252221,1,"2015-07-20","2015-07-20"
79491,1,"2011-02-01","2011-02-01"
293539,1,"2013-06-23","2013-06-23"
29433,1,"2016-06-20","2016-06-20"
6622,1,"2016-05-16","2016-05-16"
288174,1,"2012-06-10","2012-06-10"
227244,1,"2020-12-03","2020-12-03"
228678,1,"2021-02-03","2021-02-03"
227245,1,"2020-12-03","2020-12-03"
193907,1,"2011-08-14","2011-08-14"
121232,1,"2020-06-08","2020-06-08"
85645,1,"2015-04-09","2015-04-09"
230708,1,"2018-03-29","2018-03-29"
121233,1,"2020-06-08","2020-06-08"
216363,1,"2020-07-28","2020-07-28"
190205,1,"2013-04-29","2013-04-29"
21845,1,"2012-11-01","2012-11-01"
6604,1,"2016-05-16","2016-05-16"
115279,1,"2019-07-30","2019-07-30"
111212,3,"2019-03-28","2020-04-15"
77598,1,"2018-07-16","2018-07-16"
227246,1,"2020-12-03","2020-12-03"
226039,1,"2020-12-03","2020-12-03"
213433,1,"2017-07-17","2017-07-17"
44845,1,"2018-11-29","2018-11-29"
227247,1,"2020-12-03","2020-12-03"
226040,1,"2020-12-03","2020-12-03"
233399,1,"2021-02-24","2021-02-24"
37015,1,"2017-09-07","2017-09-07"
155856,1,"2021-05-17","2021-05-17"
8569,1,"2016-05-16","2016-05-16"
287354,1,"2011-05-01","2011-05-01"
195519,1,"2014-08-31","2014-08-31"
127723,1,"2018-06-11","2018-06-11"
138728,1,"2018-07-27","2018-07-27"
233400,1,"2021-02-24","2021-02-24"
138758,1,"2018-07-27","2018-07-27"
234191,1,"2021-02-24","2021-02-24"
127762,1,"2018-06-11","2018-06-11"
226845,1,"2021-02-24","2021-02-24"
215248,1,"2019-03-28","2019-03-28"
183867,1,"2010-04-11","2010-04-11"
227568,1,"2020-01-20","2020-01-20"
53307,1,"2019-10-17","2019-10-17"
115273,1,"2019-07-30","2019-07-30"
111213,1,"2020-04-15","2020-04-15"
6614,1,"2016-05-16","2016-05-16"
215249,1,"2019-03-28","2019-03-28"
200720,1,"2011-10-30","2011-10-30"
159798,1,"2021-06-14","2021-06-14"
202,1,"2017-03-30","2017-03-30"
168349,1,"2021-04-22","2021-04-22"
20236,1,"2017-04-17","2017-04-17"
210136,3,"2018-01-04","2018-07-30"
210124,2,"2017-04-17","2018-07-30"
178983,1,"2021-05-14","2021-05-14"
189725,1,"2012-04-29","2012-04-29"
210099,2,"2017-04-17","2018-07-30"
264149,1,"2017-04-17","2017-04-17"
7898,1,"2017-04-17","2017-04-17"
118253,1,"2020-06-08","2020-06-08"
89645,1,"2018-06-11","2018-06-11"
114471,1,"2019-02-25","2019-02-25"
82892,1,"2010-11-21","2010-11-21"
196430,1,"2012-11-01","2012-11-01"
215251,1,"2019-03-28","2019-03-28"
34098,1,"2013-01-01","2013-01-01"
6698,1,"2016-05-16","2016-05-16"
107637,1,"2020-04-15","2020-04-15"
227248,2,"2009-10-18","2020-12-03"
42208,1,"2009-11-01","2009-11-01"
252533,1,"2016-05-01","2016-05-01"
226041,1,"2020-12-03","2020-12-03"
21231,1,"2015-10-26","2015-10-26"
34060,1,"2015-11-25","2015-11-25"
252529,1,"2016-05-01","2016-05-01"
99883,1,"2013-12-25","2013-12-25"
227249,1,"2020-12-03","2020-12-03"
215600,1,"2019-02-04","2019-02-04"
216362,1,"2020-07-28","2020-07-28"
99843,1,"2013-12-25","2013-12-25"
99844,1,"2013-12-25","2013-12-25"
145261,1,"2020-03-30","2020-03-30"
201490,2,"2008-10-12","2014-01-08"
206495,1,"2018-02-26","2018-02-26"
219896,1,"2019-02-04","2019-02-04"
39937,1,"2019-06-07","2019-06-07"
112662,1,"2020-05-06","2020-05-06"
67002,1,"2018-10-08","2018-10-08"
219897,1,"2019-02-04","2019-02-04"
222393,1,"2019-05-14","2019-05-14"
203,1,"2017-03-30","2017-03-30"
34061,1,"2015-11-25","2015-11-25"
227250,1,"2020-12-03","2020-12-03"
209749,1,"2017-07-17","2017-07-17"
226042,1,"2020-12-03","2020-12-03"
21232,1,"2015-10-26","2015-10-26"
112663,1,"2020-05-06","2020-05-06"
204269,1,"2014-05-29","2014-05-29"
251992,1,"2015-07-20","2015-07-20"
2048,1,"2017-10-23","2017-10-23"
144704,1,"2020-03-30","2020-03-30"
284872,1,"2007-06-06","2007-06-06"
278029,2,"2008-03-02","2010-02-28"
80211,1,"2011-08-11","2011-08-11"
33024,1,"2017-07-13","2017-07-13"
81382,2,"2010-04-12","2013-01-11"
193378,1,"2012-06-15","2012-06-15"
193343,1,"2012-06-15","2012-06-15"
278965,1,"2012-06-13","2012-06-13"
284208,1,"2013-05-01","2013-05-01"
83111,2,"2010-04-12","2013-03-03"
273920,1,"2005-03-10","2005-03-10"
21847,1,"2012-11-01","2012-11-01"
252256,1,"2015-07-20","2015-07-20"
219898,1,"2019-02-04","2019-02-04"
221369,1,"2018-04-26","2018-04-26"
6668,1,"2016-05-16","2016-05-16"
30275,1,"2016-07-11","2016-07-11"
244288,1,"2015-07-20","2015-07-20"
250873,1,"2015-07-20","2015-07-20"
107638,2,"2019-10-17","2020-04-15"
215252,1,"2019-03-28","2019-03-28"
227647,1,"2020-01-20","2020-01-20"
227251,1,"2020-12-03","2020-12-03"
200936,1,"2014-08-03","2014-08-03"
85809,2,"2016-08-01","2018-02-08"
85815,1,"2018-02-08","2018-02-08"
21783,1,"2012-11-01","2012-11-01"
8574,1,"2016-05-16","2016-05-16"
21848,1,"2012-11-01","2012-11-01"
251965,1,"2015-07-20","2015-07-20"
82330,1,"2011-02-06","2011-02-06"
80129,1,"2011-08-11","2011-08-11"
278035,1,"2010-02-28","2010-02-28"
121856,1,"2020-06-08","2020-06-08"
20153,1,"2017-10-23","2017-10-23"
21782,2,"2011-02-06","2012-11-01"
118353,1,"2021-02-03","2021-02-03"
227252,1,"2020-12-03","2020-12-03"
200598,1,"2013-04-01","2013-04-01"
210137,1,"2018-07-30","2018-07-30"
7887,1,"2017-04-17","2017-04-17"
89607,1,"2018-06-11","2018-06-11"
118204,1,"2020-06-08","2020-06-08"
53300,1,"2019-10-17","2019-10-17"
107639,1,"2020-04-15","2020-04-15"
215253,1,"2019-03-28","2019-03-28"
227563,1,"2020-01-20","2020-01-20"
6612,1,"2016-05-16","2016-05-16"
305387,1,"2014-07-20","2014-07-20"
78886,3,"2013-04-01","2018-06-11"
168350,1,"2021-04-22","2021-04-22"
67003,1,"2018-10-08","2018-10-08"
88771,1,"2018-06-11","2018-06-11"
210138,1,"2018-07-30","2018-07-30"
42315,3,"2014-07-27","2017-09-11"
277679,1,"2009-11-15","2009-11-15"
67004,1,"2018-10-08","2018-10-08"
227253,1,"2020-12-03","2020-12-03"
112657,1,"2020-05-06","2020-05-06"
189752,1,"2009-05-10","2009-05-10"
21849,1,"2012-11-01","2012-11-01"
252242,2,"2010-11-21","2015-07-20"
304314,3,"2008-10-05","2015-07-20"
21233,2,"2009-11-01","2015-10-26"
79423,1,"2010-03-14","2010-03-14"
213432,1,"2017-07-17","2017-07-17"
38217,1,"2019-08-13","2019-08-13"
179467,2,"2011-04-03","2011-04-03"
144706,1,"2020-03-30","2020-03-30"
102032,1,"2017-01-09","2017-01-09"
296648,1,"2012-11-07","2012-11-07"
67005,1,"2018-10-08","2018-10-08"
387,1,"2012-09-01","2012-09-01"
67006,1,"2018-10-08","2018-10-08"
30411,1,"2016-11-29","2016-11-29"
2063,1,"2017-10-23","2017-10-23"
72131,1,"2019-11-15","2019-11-15"
72132,1,"2019-11-15","2019-11-15"
225324,1,"2018-03-20","2018-03-20"
168351,1,"2021-04-22","2021-04-22"
233401,1,"2021-02-24","2021-02-24"
219579,1,"2019-01-21","2019-01-21"
67009,1,"2018-10-08","2018-10-08"
219210,2,"2019-02-04","2019-02-04"
82813,1,"2010-10-24","2010-10-24"
222394,1,"2019-05-14","2019-05-14"
120632,1,"2020-06-08","2020-06-08"
104611,1,"2018-02-17","2018-02-17"
103402,3,"2014-05-18","2016-03-08"
82809,2,"2010-10-24","2010-10-24"
121860,1,"2020-06-08","2020-06-08"
79781,1,"2010-08-15","2010-08-15"
121857,1,"2020-06-08","2020-06-08"
120023,1,"2021-02-03","2021-02-03"
121365,1,"2021-02-03","2021-02-03"
82635,1,"2011-03-06","2011-03-06"
120665,1,"2020-05-29","2020-05-29"
36185,1,"2017-07-17","2017-07-17"
210128,1,"2018-07-30","2018-07-30"
74910,1,"2019-09-05","2019-09-05"
123508,1,"2018-09-07","2018-09-07"
76301,1,"2019-09-05","2019-09-05"
62678,1,"2019-10-24","2019-10-24"
280669,1,"2013-03-05","2013-03-05"
123506,1,"2018-09-07","2018-09-07"
17808,1,"2017-05-24","2017-05-24"
121825,1,"2020-06-08","2020-06-08"
127416,1,"2020-03-17","2020-03-17"
222391,2,"2015-05-20","2019-05-14"
107642,1,"2020-04-15","2020-04-15"
42340,1,"2017-09-11","2017-09-11"
82319,1,"2011-02-06","2011-02-06"
37014,2,"2011-07-06","2017-09-07"
21841,1,"2012-11-01","2012-11-01"
159799,1,"2021-06-14","2021-06-14"
9662,1,"2017-02-06","2017-02-06"
39938,1,"2019-06-07","2019-06-07"
201491,2,"2008-10-12","2014-01-08"
112666,1,"2020-05-06","2020-05-06"
67010,1,"2018-10-08","2018-10-08"
42316,2,"2014-07-27","2017-09-11"
9725,1,"2017-02-14","2017-02-14"
67011,1,"2018-10-08","2018-10-08"
21234,1,"2015-10-26","2015-10-26"
205614,1,"2018-02-26","2018-02-26"
5585,1,"2017-02-06","2017-02-06"
38030,1,"2019-06-07","2019-06-07"
16536,2,"2015-04-01","2017-10-23"
38678,1,"2019-05-31","2019-05-31"
304476,1,"2013-08-25","2013-08-25"
207116,1,"2018-10-03","2018-10-03"
205633,2,"2013-08-25","2018-02-26"
219580,1,"2019-01-21","2019-01-21"
204732,1,"2018-05-30","2018-05-30"
123509,1,"2018-09-07","2018-09-07"
196461,1,"2012-11-01","2012-11-01"
82352,1,"2011-02-06","2011-02-06"
111181,1,"2020-04-15","2020-04-15"
53315,1,"2019-10-17","2019-10-17"
278030,1,"2010-02-28","2010-02-28"
101002,2,"2013-06-01","2016-12-19"
278031,1,"2010-02-28","2010-02-28"
80156,1,"2011-08-11","2011-08-11"
118351,1,"2021-02-03","2021-02-03"
207410,1,"2018-10-03","2018-10-03"
205612,1,"2018-02-26","2018-02-26"
29428,1,"2016-06-20","2016-06-20"
3151,1,"2016-05-16","2016-05-16"
293535,2,"2011-06-12","2013-06-23"
29469,1,"2016-06-20","2016-06-20"
111205,2,"2020-01-20","2020-04-15"
215592,1,"2019-02-04","2019-02-04"
215593,1,"2019-02-04","2019-02-04"
133152,1,"2018-08-09","2018-08-09"
99839,1,"2013-12-25","2013-12-25"
223812,1,"2019-05-14","2019-05-14"
99836,1,"2013-12-25","2013-12-25"
135744,1,"2018-04-09","2018-04-09"
134599,1,"2020-06-08","2020-06-08"
67954,1,"2018-10-08","2018-10-08"
168347,1,"2021-04-22","2021-04-22"
2025,1,"2017-10-23","2017-10-23"
210104,1,"2018-07-30","2018-07-30"
299068,1,"2013-06-23","2013-06-23"
2052,1,"2017-10-23","2017-10-23"
205619,2,"2018-02-26","2018-02-26"
2026,1,"2017-10-23","2017-10-23"
210130,1,"2018-07-30","2018-07-30"
215594,1,"2019-02-04","2019-02-04"
2072,1,"2017-10-23","2017-10-23"
13346,1,"2017-06-09","2017-06-09"
91051,1,"2018-01-04","2018-01-04"
219198,2,"2019-02-04","2019-02-04"
112660,1,"2020-05-06","2020-05-06"
219217,1,"2019-02-04","2019-02-04"
67955,1,"2018-10-08","2018-10-08"
159795,1,"2021-06-14","2021-06-14"
13366,1,"2017-06-09","2017-06-09"
210106,2,"2018-06-11","2018-07-30"
215595,1,"2019-02-04","2019-02-04"
223796,1,"2019-05-14","2019-05-14"
121354,1,"2021-02-03","2021-02-03"
36171,1,"2017-07-17","2017-07-17"
214443,1,"2020-09-28","2020-09-28"
82640,2,"2011-03-06","2011-03-06"
121355,1,"2021-02-03","2021-02-03"
36155,1,"2017-07-17","2017-07-17"
261942,1,"2018-02-22","2018-02-22"
155867,1,"2021-05-17","2021-05-17"
7666,1,"2016-05-16","2016-05-16"
67956,1,"2018-10-08","2018-10-08"
226079,1,"2018-12-06","2018-12-06"
201,1,"2017-03-30","2017-03-30"
115459,1,"2020-01-31","2020-01-31"
112661,1,"2020-05-06","2020-05-06"
37954,1,"2019-09-16","2019-09-16"
215596,1,"2019-02-04","2019-02-04"
85642,1,"2015-04-09","2015-04-09"
284836,1,"2011-10-23","2011-10-23"
16218,1,"2015-09-15","2015-09-15"
201786,1,"2013-07-14","2013-07-14"
65192,1,"2020-02-19","2020-02-19"
23333,1,"2015-04-23","2015-04-23"
80707,1,"2007-06-07","2007-06-07"
251957,1,"2015-07-20","2015-07-20"
21838,2,"2008-08-31","2012-11-01"
82912,2,"2010-11-21","2010-11-21"
82324,1,"2011-02-06","2011-02-06"
81124,1,"2010-01-10","2010-01-10"
228699,1,"2021-02-03","2021-02-03"
144424,1,"2021-02-25","2021-02-25"
77607,1,"2018-07-16","2018-07-16"
215597,1,"2019-02-04","2019-02-04"
221346,1,"2018-04-26","2018-04-26"
207406,1,"2018-10-03","2018-10-03"
215598,1,"2019-02-04","2019-02-04"
205587,1,"2018-02-26","2018-02-26"
221347,2,"2018-04-26","2018-04-26"
207409,1,"2018-10-03","2018-10-03"
98557,1,"2013-08-25","2013-08-25"
6625,1,"2016-05-16","2016-05-16"
29459,1,"2016-06-20","2016-06-20"
11188,1,"2017-06-12","2017-06-12"
11191,1,"2017-06-12","2017-06-12"
11192,1,"2017-06-12","2017-06-12"
196417,2,"2012-11-01","2012-11-01"
82915,1,"2010-11-21","2010-11-21"
99504,1,"2013-12-25","2013-12-25"
21840,1,"2012-11-01","2012-11-01"
82318,1,"2011-02-06","2011-02-06"
250849,1,"2015-07-20","2015-07-20"
215599,1,"2019-02-04","2019-02-04"
159796,1,"2021-06-14","2021-06-14"
206488,1,"2018-02-26","2018-02-26"
77612,1,"2018-07-16","2018-07-16"
40818,1,"2016-11-01","2016-11-01"
